ticker,name,industry,mcap,tier,quality,growth,structural,revision,valuation,rerating,score100,px,vs200,vs_hi2y,yoy3,accel,rev12m_g,eps4,eps_g,q_eps_yoy,roe,roic,gm_now,gm_chg,gm_5y_med,opm_chg,fcf_margin,ocf_ni,capex_g,capex_rev,nd_ebitda,cap_chg,pe,pe_pct5y,pe_p25,pe_p50,pe_p75,forward_pe,peg,eps_annual,eps_5y_med,cyclical_sector,cycle_peak_risk,normalized_eps,normalized_pe,gm_jump,eps_fy1,eps_fy2,eps_fy3,eps_source,eps_confidence,eps_cagr_3y,eps_rev_1m,eps_rev_3m,rev_source,analyst_up,analyst_down,next_platform_score,new_capacity_score,new_product_mix,order_visibility,tam_score,structural_score,structural_source,quali_filled,evidence_ok,sources,rerating_bm,rerating_nm,rerating_room,rerating_score,required_pe_for_2x,double_verdict,bear_target,base_target,bull_target,bear_upside,base_upside,bull_upside,down_up_ratio,scenario_source,reward_risk,doublebagger_base,doublebagger_bull,refresh_priority,refresh_reason,horizon_complete,gpt_action,evidence_count,fresh_evidence_count,avg_confidence,stale_ratio,evidence_coverage,why,risk,action_signal,signal_reason,held,holding_note,thesis_status,thesis_note
6446,藥華藥,生技醫療,2431.0,WATCH,21,16,6,10,2,1,56,1325.0,69.3,-16.4,97.6,17.2,73.0,19.89,62.5,145.2,22.9,51.5,90.6,2.5,87.2,9.9,52.4,1.78,102.0,17.5,-2.71,12.0,64.2,61.0,43.5,54.0,102.0,47.1,1.94,"{""2021"": -10.8, ""2022"": -4.85, ""2023"": -2.01, ""2024"": 9.03, ""2025"": 14.27}",-2.01,False,False,9.95,133.2,3.4,28.14,33.98,38.21,proxy:raw80%→g1=41%衰減,proxy,24.3,82.7,17.2,proxy,,,0,4,2,0,0,6,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,1,1,69.4,合理(≤PE p75)(proxy EPS),1247.0,2063.0,4482.0,-6.0,56.0,238.0,0.11,auto,9.42,False,True,8,無證據帳本,False,,,,,,,營收+98%、加速+17pp、ROE23%、FCF52%、翻倍PE合理,股本+12%、待質化,WATCH,分數<65,False,,,
6257,矽格,半導體,974.0,WATCH,17,19,6,9,5,0,56,213.0,27.9,-20.7,23.8,7.2,13.9,8.53,73.4,264.3,18.4,15.3,30.7,2.6,28.5,2.2,-0.2,5.14,64.8,78.5,-0.08,4.2,24.8,93.0,10.0,13.9,17.4,18.7,0.94,"{""2021"": 6.25, ""2022"": 6.69, ""2023"": 3.8, ""2024"": 5.89, ""2025"": 6.15}",6.15,False,False,6.15,34.6,2.2,11.41,13.33,14.68,proxy:raw49%→g1=34%衰減,proxy,19.8,190.9,7.2,proxy,,,0,4,2,0,0,6,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,0,0,29.0,淘汰(PE不合理)(proxy EPS),110.0,204.0,294.0,-48.0,-4.0,38.0,,auto,0.0,False,False,8,無證據帳本,False,,,,,,,,PE位階93%、翻倍需PE過高、待質化,WATCH,分數<65、Base<20%,False,,,
1560,中砂,電機機械,848.0,WATCH,22,19,6,8,1,0,56,730.0,35.6,-4.4,24.4,1.9,21.8,11.93,62.1,91.8,21.4,16.4,35.4,4.4,32.0,2.5,17.1,2.99,181.8,36.0,-0.21,3.6,59.1,93.0,20.7,33.8,46.2,46.6,2.52,"{""2021"": 4.78, ""2022"": 8.71, ""2023"": 5.91, ""2024"": 7.1, ""2025"": 9.28}",7.1,False,False,7.1,102.8,3.4,15.68,18.15,19.86,proxy:raw43%→g1=31%衰減,proxy,18.5,29.7,1.9,proxy,,,0,4,2,0,0,6,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,0,0,73.5,淘汰(PE不合理)(proxy EPS),308.0,671.0,1055.0,-58.0,-8.0,45.0,,auto,0.0,False,False,8,無證據帳本,False,,,,,,,ROE21%、FCF17%,PE位階93%、翻倍需PE過高、待質化,WATCH,分數<65、Base<20%,False,,,
5234,達興材料,光電,425.0,WATCH,23,14,5,10,3,1,56,302.0,-16.8,-34.6,17.3,11.1,11.4,8.38,29.3,43.9,26.0,22.5,41.7,2.7,36.1,1.7,29.6,2.67,50.2,15.0,-0.02,0.0,35.0,63.0,18.4,29.1,42.2,30.1,2.59,"{""2021"": 6.63, ""2022"": 4.15, ""2023"": 5.1, ""2024"": 5.56, ""2025"": 7.37}",5.56,False,False,5.56,54.3,5.6,10.02,11.0,11.65,proxy:raw23%→g1=20%衰減,proxy,11.6,14.6,11.1,proxy,,,0,4,1,0,0,5,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,1,1,51.8,需Re-rating(proxy EPS),161.0,339.0,565.0,-47.0,12.0,87.0,3.82,auto,0.26,False,False,8,無證據帳本,False,,,,,,,加速+11pp、ROE26%、FCF30%,待質化,WATCH,分數<65、Base<20%,False,,,
8016,矽創,半導體,286.0,WATCH,22,14,3,9,8,0,56,291.5,24.8,-19.7,33.6,8.1,20.9,19.92,38.5,115.7,19.4,33.4,31.4,-0.9,35.0,0.4,31.0,3.68,33.3,9.6,-1.58,0.0,14.7,73.0,7.6,13.5,14.9,11.4,0.7,"{""2021"": 50.03, ""2022"": 30.11, ""2023"": 15.5, ""2024"": 15.42, ""2025"": 14.65}",15.5,False,False,15.5,18.8,-3.6,25.46,28.99,31.41,proxy:raw36%→g1=28%衰減,proxy,16.4,77.2,8.1,proxy,,,0,3,0,0,0,3,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,0,0,18.6,需Re-rating(proxy EPS),179.0,424.0,538.0,-39.0,45.0,85.0,0.85,auto,1.18,False,False,8,無證據帳本,False,,,,,,,營收+34%、FCF31%,待質化,WATCH,分數<65,False,,,
2535,達欣工,建材營造,191.0,WATCH,23,11,0,9,10,3,56,89.2,20.2,-7.8,14.0,6.5,33.1,10.21,94.8,119.1,26.0,15.4,11.3,-2.1,12.4,-1.4,40.7,2.53,-81.9,0.0,-0.12,0.0,8.8,30.0,8.7,9.5,11.2,6.4,0.3,"{""2021"": 3.78, ""2022"": 3.66, ""2023"": 3.77, ""2024"": 5.21, ""2025"": 6.5}",3.78,False,False,3.78,23.6,-1.1,13.87,16.35,18.11,proxy:raw54%→g1=36%衰減,proxy,21.0,24.3,6.5,proxy,,,0,0,0,0,0,0,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,3,3,9.9,合理(≤PE p75)(proxy EPS),118.0,172.0,233.0,32.0,93.0,161.0,,auto,9.9,False,True,8,無證據帳本,False,,,,,,,ROE26%、FCF41%、翻倍PE合理,待質化,WATCH,分數<65,False,,,
2308,台達電,電子零組件,57406.0,WATCH,23,20,5,6,1,0,55,1850.0,17.2,-26.2,48.9,11.4,41.6,31.42,86.8,80.3,29.6,50.2,35.5,2.3,30.3,4.1,19.6,3.4,38.8,17.4,-0.64,0.0,58.1,88.0,24.2,26.3,31.2,42.2,1.83,"{""2021"": 10.31, ""2022"": 12.58, ""2023"": 12.86, ""2024"": 13.56, ""2025"": 23.14}",12.86,False,False,12.86,143.9,5.2,43.8,52.43,58.63,proxy:raw68%→g1=39%衰減,proxy,23.1,-6.5,11.4,proxy,,,0,3,2,0,0,5,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,True,先探i投資《投資最錢線》SEMICON Taiwan 2026 展場直擊,0,0,0,0,63.1,淘汰(PE不合理)(proxy EPS),1064.0,1542.0,2104.0,-42.0,-17.0,14.0,,auto,0.0,False,False,3,論點覆蓋不足,False,,1,1,0.6,0.0,0.17,營收+49%、加速+11pp、ROE30%、FCF20%,PE位階88%、翻倍需PE過高、待質化,WATCH,分數<65、Base<20%、證據不足/過期,False,,,
2301,光寶科,電腦及週邊,4199.0,WATCH,19,18,5,10,3,0,55,299.0,56.2,-5.8,34.7,12.9,24.7,8.55,49.7,125.9,21.7,31.5,23.9,1.8,20.8,1.7,-1.9,1.47,105.5,11.4,-1.31,-1.3,36.0,100.0,12.3,17.3,21.2,26.7,1.47,"{""2021"": 6.01, ""2022"": 6.2, ""2023"": 6.36, ""2024"": 5.21, ""2025"": 6.65}",6.2,False,False,6.2,48.2,3.1,11.2,12.93,14.13,proxy:raw42%→g1=31%衰減,proxy,18.2,76.2,12.9,proxy,,,0,4,1,0,0,5,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,0,0,42.3,淘汰(PE不合理)(proxy EPS),130.0,244.0,344.0,-56.0,-18.0,15.0,,auto,0.0,False,False,8,無證據帳本,False,,,,,,,營收+35%、加速+13pp、ROE22%,PE位階100%、翻倍需PE過高、待質化,REDUCE,Base<20% 且 PE 位階≥95%、分數<60,False,,,
8131,福懋科,半導體,322.0,WATCH,14,20,6,5,9,1,55,61.9,-1.6,-26.5,46.4,13.7,37.1,3.44,647.8,,12.0,10.7,17.7,11.0,17.5,11.8,-17.5,2.72,100.5,27.0,-0.91,0.0,17.8,57.0,11.0,16.4,26.8,12.7,0.52,"{""2021"": 3.53, ""2022"": 4.65, ""2023"": 1.2, ""2024"": 2.05, ""2025"": 1.35}",2.05,False,False,2.05,30.2,0.2,4.88,5.9,6.64,proxy:raw83%→g1=42%衰減,proxy,24.5,,13.7,proxy,,,0,4,2,0,0,6,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,1,1,18.6,合理(≤PE p75)(proxy EPS),55.0,109.0,205.0,-12.0,76.0,231.0,0.15,auto,6.6,False,True,8,無證據帳本,False,,,,,,,營收+46%、加速+14pp、翻倍PE合理,待質化,WATCH,分數<65,False,,,
8110,華東,半導體,262.0,WATCH,16,17,5,4,10,3,55,43.8,-15.3,-48.7,18.3,7.1,7.4,5.5,999,,20.3,0.1,8.0,5.3,5.5,3.3,-0.6,3.01,152.0,34.9,-0.42,0.0,8.0,0.0,25.7,33.0,52.7,5.8,0.26,"{""2021"": 0.42, ""2022"": 0.5, ""2023"": -0.02, ""2024"": 0.26, ""2025"": 2.47}",0.42,False,False,0.42,104.3,2.5,7.55,8.96,9.96,proxy:raw59%→g1=37%衰減,proxy,21.9,,7.1,proxy,,,0,4,1,0,0,5,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,3,3,8.8,合理(≤PE中位)(proxy EPS),60.0,329.0,604.0,36.0,650.0,1278.0,,auto,9.9,True,True,8,無證據帳本,False,,,,,,,ROE20%、翻倍PE合理,待質化,WATCH,分數<65,False,,,
1232,大統益,食品,238.0,WATCH,23,9,5,8,7,3,55,157.5,9.4,-6.5,22.6,19.5,8.0,9.03,16.4,19.0,24.9,56.3,13.7,0.9,12.3,0.8,19.4,4.12,50.2,4.6,-1.13,0.0,17.4,12.0,18.0,18.9,20.0,14.9,1.51,"{""2021"": 7.76, ""2022"": 7.66, ""2023"": 7.54, ""2024"": 8.24, ""2025"": 8.25}",7.76,False,False,7.76,20.3,1.4,10.54,11.42,11.99,proxy:raw20%→g1=17%衰減,proxy,9.9,2.6,19.5,proxy,,,0,4,1,0,0,5,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,3,3,26.3,淘汰(PE不合理)(proxy EPS),156.0,227.0,276.0,-1.0,44.0,75.0,0.01,auto,8.78,False,False,8,無證據帳本,False,,,,,,,加速+20pp、ROE25%、FCF19%,翻倍需PE過高、待質化,WATCH,分數<65,False,,,
4771,望隼,生技醫療,113.0,WATCH,18,14,4,6,10,3,55,206.0,12.9,-8.1,25.4,-3.6,25.6,15.2,34.3,83.3,22.1,20.9,41.4,1.5,40.3,0.2,-13.8,3.7,46.3,85.5,0.17,2.1,13.7,3.0,14.9,15.8,17.8,10.9,0.77,"{""2024"": 11.84, ""2025"": 12.71}",,False,False,,,1.1,18.86,21.13,22.65,proxy:raw30%→g1=24%衰減,proxy,14.2,49.0,-3.6,proxy,,,0,3,1,0,0,4,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,3,3,18.2,需Re-rating(proxy EPS),233.0,358.0,464.0,13.0,74.0,125.0,,auto,9.9,False,True,8,無證據帳本,False,,,,,,,ROE22%,待質化,WATCH,分數<65,False,,,
3026,禾伸堂,電子零組件,453.0,WATCH,21,20,3.5,10,0,0,54.5,771.0,115.3,-23.3,30.6,24.3,12.8,10.24,63.8,178.4,17.0,14.6,21.6,3.7,19.3,3.6,17.6,2.85,9.8,5.9,-0.51,0.0,68.4,96.0,10.5,15.4,18.4,56.5,2.9,"{""2021"": 12.36, ""2022"": 7.79, ""2023"": 5.24, ""2024"": 5.87, ""2025"": 6.58}",6.58,False,False,6.58,117.2,2.3,13.64,15.9,17.48,proxy:raw47%→g1=33%衰減,proxy,19.5,114.6,24.3,proxy,,,0,1.5,2,0,0,3.5,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,0,0,88.2,淘汰(PE不合理)(proxy EPS),138.0,269.0,370.0,-82.0,-65.0,-52.0,,auto,0.0,False,False,8,無證據帳本,False,,,,,,,營收+31%、加速+24pp、FCF18%,PE位階96%、翻倍需PE過高、待質化,REDUCE,Base<20% 且 PE 位階≥95%、分數<60,False,,,
2436,偉詮電,半導體,148.0,WATCH,18,15,2.5,6,10,3,54.5,71.7,20.2,-8.4,31.1,3.7,23.7,5.72,572.9,1440.0,25.5,8.0,31.0,0.7,29.9,-0.7,9.1,1.05,14.0,2.4,-1.97,14.7,12.0,1.0,21.8,35.4,54.5,8.9,0.37,"{""2021"": 4.25, ""2022"": 0.82, ""2023"": 1.18, ""2024"": 1.56, ""2025"": 3.0}",1.56,False,False,1.56,46.0,1.1,8.05,9.7,10.89,proxy:raw76%→g1=41%衰減,proxy,23.9,0,3.7,proxy,,,0,1.5,1,0,0,2.5,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,3,3,13.2,合理(≤PE中位)(proxy EPS),98.0,386.0,683.0,37.0,438.0,852.0,,auto,9.9,True,True,8,無證據帳本,False,,,,,,,營收+31%、ROE26%、翻倍PE合理,股本+15%、待質化,WATCH,分數<65,False,,,
2303,聯電,半導體,11495.0,WATCH,21,16,1,10,6,0,54,143.0,59.5,-18.5,24.2,13.0,10.7,6.68,110.7,377.5,21.0,10.8,30.5,0.6,32.4,0.1,51.8,3.81,-41.2,45.7,-0.38,0.4,19.6,93.0,7.8,11.7,14.2,15.4,0.67,"{""2021"": 4.57, ""2022"": 7.09, ""2023"": 4.93, ""2024"": 3.79, ""2025"": 3.33}",4.57,False,False,4.57,31.3,-1.9,9.31,11.14,12.45,proxy:raw67%→g1=39%衰減,proxy,23.1,189.3,13.0,proxy,,,0,0,1,0,0,1,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,0,0,23.0,淘汰(PE不合理)(proxy EPS),73.0,146.0,203.0,-49.0,2.0,42.0,26.33,auto,0.04,False,False,8,無證據帳本,False,,,,,,,加速+13pp、ROE21%、FCF52%,PE位階93%、翻倍需PE過高、待質化,WATCH,分數<65、Base<20%,False,,,
1476,儒鴻,紡織纖維,914.0,WATCH,23,10,1,10,7,3,54,306.0,-13.0,-42.5,12.8,14.6,1.8,24.14,15.0,158.4,23.3,26.9,30.3,0.8,29.6,0.3,46.5,2.63,-24.1,2.2,-0.6,0.0,13.0,0.0,18.6,22.4,26.0,11.3,1.55,"{""2021"": 18.77, ""2022"": 24.75, ""2023"": 18.87, ""2024"": 24.2, ""2025"": 20.1}",20.1,False,False,20.1,15.2,0.7,27.08,28.74,29.79,proxy:raw14%→g1=12%衰減,proxy,7.3,143.4,14.6,proxy,,,0,0,1,0,0,1,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,3,3,20.5,合理(≤PE中位)(proxy EPS),290.0,667.0,891.0,-5.0,118.0,191.0,0.04,auto,9.9,True,True,8,無證據帳本,False,,,,,,,加速+15pp、ROE23%、FCF46%、翻倍PE合理,待質化,WATCH,分數<65,False,,,
2455,全新,通信網路,643.0,WATCH,23,17,4,10,0,0,54,500.0,79.6,-7.7,46.6,13.0,34.5,4.12,61.6,475.0,22.2,24.3,36.7,-1.1,39.9,1.3,31.9,3.5,432.1,19.4,-0.65,0.0,129.4,99.0,29.5,41.5,68.8,89.4,4.26,"{""2021"": 4.63, ""2022"": 2.95, ""2023"": 2.42, ""2024"": 3.63, ""2025"": 2.96}",2.96,False,False,2.96,168.9,-3.2,5.59,6.59,7.3,proxy:raw54%→g1=36%衰減,proxy,21.0,238.4,13.0,proxy,,,0,4,0,0,0,4,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,0,0,137.0,淘汰(PE不合理)(proxy EPS),162.0,303.0,578.0,-68.0,-39.0,16.0,,auto,0.0,False,False,8,無證據帳本,False,,,,,,,營收+47%、加速+13pp、ROE22%、FCF32%,PE位階99%、翻倍需PE過高、待質化,REDUCE,Base<20% 且 PE 位階≥95%、分數<60,False,,,
6449,鈺邦,電子零組件,155.0,WATCH,17,17,6,8,6,0,54,231.5,5.7,-49.5,23.4,4.5,23.9,9.27,59.6,133.3,15.0,9.1,35.3,3.0,28.9,0.1,5.7,2.97,178.2,35.8,0.5,3.3,26.4,73.0,15.7,19.9,27.3,19.1,1.06,"{""2021"": 3.48, ""2022"": 3.83, ""2023"": 3.73, ""2024"": 6.08, ""2025"": 7.38}",3.83,False,False,3.83,60.4,6.4,12.11,13.96,15.25,proxy:raw42%→g1=31%衰減,proxy,18.0,73.7,4.5,proxy,,,0,4,2,0,0,6,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,0,0,30.4,需Re-rating(proxy EPS),180.0,303.0,479.0,-22.0,31.0,107.0,0.72,auto,1.39,False,True,8,無證據帳本,False,,,,,,,,待質化,WATCH,分數<65,False,,,
3209,全科,電子通路,132.0,WATCH,20,16,0,5,10,3,54,45.9,5.3,-38.3,83.5,39.9,29.0,5.98,199.0,,26.8,14.2,5.1,0.1,4.8,0.3,14.7,8.04,-11.1,0.0,1.89,1.3,7.8,11.0,8.6,11.4,14.0,5.3,0.21,"{""2021"": 4.17, ""2022"": 5.11, ""2023"": 2.63, ""2024"": 3.02, ""2025"": 3.02}",3.02,False,False,3.02,15.2,0.3,8.58,10.45,11.81,proxy:raw102%→g1=43%衰減,proxy,25.5,,39.9,proxy,,,0,0,0,0,0,0,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,3,3,7.8,合理(≤PE中位)(proxy EPS),69.0,135.0,190.0,51.0,193.0,314.0,,auto,9.9,True,True,8,無證據帳本,False,,,,,,,營收+84%、加速+40pp、ROE27%、FCF15%、翻倍PE合理,待質化,WATCH,分數<65,False,,,
2753,八方雲集,觀光,120.0,WATCH,23,14,1,4,9,3,54,179.5,5.8,-7.7,11.5,8.4,7.8,14.04,34.9,19.4,25.7,27.8,36.2,1.3,36.1,2.5,25.2,4.43,-4.6,17.2,-0.15,0.2,12.8,0.0,16.0,18.1,19.3,10.7,0.92,"{""2021"": 8.75, ""2022"": 10.0, ""2023"": 8.35, ""2024"": 9.05, ""2025"": 12.85}",9.05,False,False,9.05,19.8,0.1,16.78,18.41,19.49,proxy:raw23%→g1=20%衰減,proxy,11.6,-15.5,8.4,proxy,,,0,0,1,0,0,1,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,3,3,18.4,合理(≤PE p75)(proxy EPS),187.0,353.0,433.0,4.0,97.0,141.0,,auto,9.9,False,True,8,無證據帳本,False,,,,,,,ROE26%、FCF25%、翻倍PE合理,待質化,WATCH,分數<65,False,,,
5288,豐祥-KY,電機機械,109.0,WATCH,21,9,4,10,9,1,54,191.0,23.3,-10.0,64.3,56.7,15.7,15.05,8.4,204.1,17.2,18.1,23.0,0.8,21.3,-0.7,15.4,2.91,40.2,11.9,-0.82,4.5,12.6,51.0,11.2,12.6,13.9,9.9,0.6,"{""2021"": 9.54, ""2022"": 14.29, ""2023"": 15.59, ""2024"": 17.02, ""2025"": 12.26}",14.29,False,False,14.29,13.4,1.7,19.26,21.95,23.79,proxy:raw36%→g1=28%衰減,proxy,16.5,195.7,56.7,proxy,,,0,3,1,0,0,4,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,1,1,16.1,需Re-rating(proxy EPS),200.0,300.0,380.0,5.0,57.0,99.0,,auto,9.9,False,False,8,無證據帳本,False,,,,,,,營收+64%、加速+57pp、FCF15%,待質化,WATCH,分數<65,False,,,
3711,日月光投控,半導體,22993.0,WATCH,15,20,6,10,2,0,53,621.0,41.3,-13.8,34.9,18.3,18.1,13.92,76.2,175.9,17.3,9.7,19.4,2.7,17.1,2.9,-18.4,5.87,89.2,65.3,0.74,1.7,42.5,91.0,8.5,17.3,21.9,32.8,1.54,"{""2021"": 14.86, ""2022"": 14.52, ""2023"": 7.39, ""2024"": 7.53, ""2025"": 9.37}",9.37,False,False,9.37,66.3,2.3,18.96,22.39,24.82,proxy:raw56%→g1=36%衰減,proxy,21.3,99.7,18.3,proxy,,,0,4,2,0,0,6,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,True,先探i投資《投資最錢線》SEMICON Taiwan 2026 展場直擊,0,0,0,0,50.0,淘汰(PE不合理)(proxy EPS),158.0,429.0,625.0,-75.0,-31.0,1.0,,auto,0.0,False,False,3,論點覆蓋不足,False,,1,1,0.6,0.0,0.17,營收+35%、加速+18pp,PE位階91%、翻倍需PE過高、待質化,WATCH,分數<65、Base<20%、證據不足/過期,False,,,
3017,奇鋐,電腦及週邊,9550.0,WATCH,23,20,6,1,3,0,53,3420.0,61.4,-4.2,61.4,-24.6,94.4,75.13,145.3,136.6,64.9,1226.1,28.7,4.0,21.0,6.4,42.7,3.3,94.3,12.7,-1.0,2.4,47.6,95.0,12.6,27.6,37.8,31.9,1.28,"{""2021"": 8.21, ""2022"": 11.78, ""2023"": 14.11, ""2024"": 21.21, ""2025"": 49.17}",14.11,False,False,14.11,242.4,7.7,107.19,130.06,146.71,proxy:raw91%→g1=43%衰減,proxy,25.0,-8.7,-24.6,proxy,,,0,4,2,0,0,6,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,0,0,46.6,需Re-rating(proxy EPS),1386.0,4049.0,6377.0,-59.0,18.0,86.0,3.23,auto,0.31,False,False,8,無證據帳本,False,,,,,,,營收+61%、ROE65%、FCF43%,PE位階95%、待質化,REDUCE,EPS 1M/3M 同步下修、Base<20% 且 PE 位階≥95%、分數<60,False,,,
3702,大聯大,電子通路,1746.0,WATCH,11,18,1,10,10,3,53,105.0,19.8,-16.4,101.9,76.3,34.7,12.01,175.5,387.6,23.4,9.1,4.3,0.7,3.8,0.7,-8.7,-4.63,-27.1,0.0,5.2,2.9,8.9,21.0,9.0,13.6,16.1,6.1,0.24,"{""2021"": 6.61, ""2022"": 6.02, ""2023"": 4.59, ""2024"": 4.07, ""2025"": 5.77}",5.77,False,False,5.77,18.2,0.5,17.29,21.09,23.87,proxy:raw111%→g1=44%衰減,proxy,25.7,124.5,76.3,proxy,,,0,0,1,0,0,1,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,3,3,8.8,合理(≤PE中位)(proxy EPS),159.0,325.0,442.0,52.0,209.0,321.0,,auto,9.9,True,True,8,無證據帳本,False,,,,,,,營收+102%、加速+76pp、ROE23%、翻倍PE合理,現金流背離、待質化,WATCH,分數<65,False,,,
6691,洋基工程,其他電子,816.0,WATCH,17,12,4,10,9,1,53,624.0,12.3,-11.0,124.9,52.7,73.1,32.34,41.3,95.5,58.6,,18.4,-1.3,18.2,-0.4,27.3,2.39,281.0,2.6,-1.6,37.6,18.5,54.0,10.9,17.4,21.1,13.6,0.56,"{""2021"": 16.89, ""2022"": 25.48, ""2023"": 21.57, ""2024"": 20.05, ""2025"": 25.51}",21.57,False,False,21.57,28.9,0.2,45.88,55.49,62.46,proxy:raw83%→g1=42%衰減,proxy,24.5,54.2,52.7,proxy,,,0,4,0,0,0,4,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,1,1,20.0,合理(≤PE p75)(proxy EPS),511.0,1087.0,1516.0,-18.0,74.0,143.0,0.25,auto,4.08,False,True,8,無證據帳本,False,,,,,,,營收+125%、加速+53pp、ROE59%、FCF27%、翻倍PE合理,股本+38%、待質化,WATCH,分數<65,False,,,
9945,潤泰新,其他,665.0,WATCH,13,14,4,9,10,3,53,27.9,5.7,-38.7,34.5,7.7,32.3,5.92,56.6,466.7,14.0,3.5,24.9,-1.0,24.3,-0.1,20.9,0.72,51.5,4.0,3.4,0.0,5.0,0.0,7.1,9.1,11.4,3.6,0.19,"{""2021"": 10.03, ""2022"": 4.59, ""2023"": 2.7, ""2024"": 6.06, ""2025"": 3.93}",4.59,False,False,4.59,6.1,0.6,7.84,9.12,10.0,proxy:raw46%→g1=32%衰減,proxy,19.1,243.4,7.7,proxy,,,0,4,0,0,0,4,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,3,3,5.6,合理(≤PE中位)(proxy EPS),38.0,91.0,131.0,34.0,226.0,370.0,,auto,9.9,True,True,8,無證據帳本,False,,,,,,,營收+34%、FCF21%、翻倍PE合理,待質化,WATCH,分數<65,False,,,
1608,華榮,電器電纜,140.0,WATCH,12,16,5,7,10,3,53,36.0,9.3,-5.6,21.3,5.7,12.2,11.52,734.8,926.2,49.1,6.1,11.0,0.9,8.4,0.5,-10.4,0.17,59.2,6.2,1.74,0.0,3.2,1.0,7.1,13.8,20.5,2.2,0.09,"{""2021"": 3.27, ""2022"": -0.09, ""2023"": 2.23, ""2024"": 1.55, ""2025"": 5.5}",2.23,False,False,2.23,16.1,2.6,16.12,19.35,21.67,proxy:raw71%→g1=40%衰減,proxy,23.4,0,5.7,proxy,,,0,4,1,0,0,5,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,3,3,3.3,合理(≤PE中位)(proxy EPS),52.0,299.0,511.0,44.0,731.0,1319.0,,auto,9.9,True,True,8,無證據帳本,False,,,,,,,ROE49%、翻倍PE合理,現金流背離、待質化,WATCH,分數<65,False,,,
3036,文曄,電子通路,2716.0,WATCH,16,12,1.5,10,10,3,52.5,192.5,-1.7,-34.3,145.2,69.7,79.3,19.9,109.0,236.8,22.2,18.2,3.6,-0.7,3.6,0.2,2.7,3.97,168.5,0.1,0.7,24.1,9.9,29.0,9.2,15.1,21.8,6.7,0.26,"{""2021"": 9.97, ""2022"": 8.64, ""2023"": 4.24, ""2024"": 8.09, ""2025"": 11.6}",8.64,False,False,8.64,22.3,0.0,28.74,35.13,39.82,proxy:raw127%→g1=44%衰減,proxy,26.0,127.8,69.7,proxy,,,0,1.5,0,0,0,1.5,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,3,3,9.7,合理(≤PE中位)(proxy EPS),275.0,601.0,998.0,43.0,212.0,419.0,,auto,9.9,True,True,8,無證據帳本,False,,,,,,,營收+145%、加速+70pp、ROE22%、翻倍PE合理,股本+24%、待質化,WATCH,分數<65,False,,,
